key,text,tag,file,type,protected_text
TM_SpiritOfLight_eff_desc,"Summoner: Reduces upkeep costs by 2% per skill level.
SoL: reduces light energy costs for the Spirit of Light by 1% per skill level.",TM_SpiritOfLight_eff_desc,TM_English.xml,keyed,Summoner: Reduces upkeep costs by 2% per skill level.<ALIMT >(PH_1)</ALIMT>SoL: reduces light energy costs for the Spirit of Light by 1% per skill level.
TM_SpiritOfLight_ver_desc,SoL: increases max light energy by 4 per skill level and light energy absorption by 3% per skill level.,TM_SpiritOfLight_ver_desc,TM_English.xml,keyed,SoL: increases max light energy by 4 per skill level and light energy absorption by 3% per skill level.
TM_LightLance_pwr,Piercing Light,TM_LightLance_pwr,TM_English.xml,keyed,<ALIMT >piercing</ALIMT> Light
TM_LightLance_eff,Magnification,TM_LightLance_eff,TM_English.xml,keyed,Magnification
TM_LightLance_ver,Burning Radiation,TM_LightLance_ver,TM_English.xml,keyed,Burning Radiation
TM_Sunfire_pwr,Deep Burn,TM_Sunfire_pwr,TM_English.xml,keyed,Deep Burn
TM_Sunfire_eff,Solar Powered,TM_Sunfire_eff,TM_English.xml,keyed,Solar Powered
TM_Sunfire_ver,Steady Burn,TM_Sunfire_ver,TM_English.xml,keyed,Steady Burn
TM_LightBurst_pwr,Lux,TM_LightBurst_pwr,TM_English.xml,keyed,Lux
TM_LightBurst_eff,Lens,TM_LightBurst_eff,TM_English.xml,keyed,Lens
TM_LightBurst_ver,Lumen,TM_LightBurst_ver,TM_English.xml,keyed,Lumen
TM_LightSkip_pwr,Relativity,TM_LightSkip_pwr,TM_English.xml,keyed,Relativity
TM_LightSkip_eff,Riding The Wave,TM_LightSkip_eff,TM_English.xml,keyed,Riding The Wave
TM_Refraction_pwr,Refraction Coefficient,TM_Refraction_pwr,TM_English.xml,keyed,Refraction Coefficient
TM_Refraction_eff,Spraying LED,TM_Refraction_eff,TM_English.xml,keyed,Spraying LED
TM_Refraction_ver,Dying Light,TM_Refraction_ver,TM_English.xml,keyed,Dying Light
TM_SpiritOfLight_pwr,Emission,TM_SpiritOfLight_pwr,TM_English.xml,keyed,Emission
TM_SpiritOfLight_eff,Sustainment,TM_SpiritOfLight_eff,TM_English.xml,keyed,Sustainment
TM_SpiritOfLight_ver,Absorption,TM_SpiritOfLight_ver,TM_English.xml,keyed,Absorption
TM_Totems_pwr_desc,"Increases the power of totems by 3%
Lightning Totem: Increases range and damage
Earth Totem: Increases stagger frequency and duration
Healing Totem: Increases range and heal amount",TM_Totems_pwr_desc,TM_English.xml,keyed,Increases the power of totems by 3%<ALIMT >(PH_3)</ALIMT>Lightning Totem: Increases range and damage<ALIMT >(PH_2)</ALIMT>Earth Totem: Increases stagger frequency and duration<ALIMT >(PH_1)</ALIMT>Healing Totem: Increases range and heal amount
TM_Totems_eff_desc,Reduces the mana cost to create a totem by 4% per skill level.,TM_Totems_eff_desc,TM_English.xml,keyed,Reduces the mana cost to create a totem by 4% per skill level.
TM_Totems_ver_desc,Increases the duration of totems by 5% per skill point; base duration is 1 game hour.,TM_Totems_ver_desc,TM_English.xml,keyed,Increases the duration of totems by 5% per skill point; base duration is 1 game hour.
TM_ChainLightning_pwr_desc,Increases Chain Lighting damage by 10% per skill point.,TM_ChainLightning_pwr_desc,TM_English.xml,keyed,Increases <ALIMT >chain</ALIMT> Lighting damage by 10% per skill point.
TM_ChainLightning_eff_desc,Reduces mana cost by 6% per skill point.,TM_ChainLightning_eff_desc,TM_English.xml,keyed,Reduces mana cost by 6% per skill point.
TM_ChainLightning_ver_desc,Increases the number of times chain lightning will fork or bounce by 1 per skill point.,TM_ChainLightning_ver_desc,TM_English.xml,keyed,Increases the number of times <ALIMT >chain</ALIMT> lightning will fork or bounce by 1 per skill point.
TM_Enrage_pwr_desc,"Increases the severity of Enrage by .05 per skill point. Base severity is .25, max severity is .5",TM_Enrage_pwr_desc,TM_English.xml,keyed,"Increases the severity of Enrage by .05 per skill point. Base severity is .25, max severity is .5"
TM_Enrage_eff_desc,Reduces mana cost of Enrage by 6% per skill point.,TM_Enrage_eff_desc,TM_English.xml,keyed,Reduces mana cost of Enrage by 6% per skill point.
TM_Enrage_ver_desc,"Reduces the amount of emotions consumed by Enrage; at level 3, Enrage can also consume Joy (Recreation) to greatly increase its duration.",TM_Enrage_ver_desc,TM_English.xml,keyed,"Reduces the amount of emotions consumed by Enrage; at level 3, Enrage can also consume Joy (Recreation) to greatly increase its duration."
TM_Hex_pwr_desc,"Increases chance to apply hex by 10%, base 40% chance.",TM_Hex_pwr_desc,TM_English.xml,keyed,"Increases chance to apply hex by 10%, base 40% chance."
TM_Hex_eff_desc,Reduces mana cost of Hex by 6% per skill point.,TM_Hex_eff_desc,TM_English.xml,keyed,Reduces mana cost of Hex by 6% per skill point.
TM_Hex_ver_desc,Increases the power of effects applied to hexed targets.,TM_Hex_ver_desc,TM_English.xml,keyed,Increases the power of effects applied to hexed targets.
TM_SpiritWolves_pwr_desc,Spirit wolves gain enrage when summoned. Each skill point increases the effects of enrage.,TM_SpiritWolves_pwr_desc,TM_English.xml,keyed,Spirit wolves gain enrage when summoned. Each skill point increases the effects of enrage.
TM_SpiritWolves_eff_desc,Reduces mana cost to manifest Spirit Wolves by 6% and increases duration by 2s per skill point.,TM_SpiritWolves_eff_desc,TM_English.xml,keyed,Reduces mana cost to manifest Spirit Wolves by 6% and increases duration by 2s per skill point.
TM_SpiritWolves_ver_desc,Increases the number of wolves summoned by 1 per skill level.,TM_SpiritWolves_ver_desc,TM_English.xml,keyed,Increases the number of wolves summoned by 1 per skill level.
TM_GuardianSpirit_pwr_desc,"Increases the potency of Guardian Spirit abilities:
Spirit Bear: Increased taunt targets (4 -> 9), taunt chance (60% -> 78%), and taunt range (15 -> 21); increase damage mitigation (4 -> 7)
Spirit Mongoose: Increases shadow strike damage (11 -> 16) and crit chance (40% -> 65%); increases duration of invisibility (1.5s -> 2.5s) and haste (2s -> 3s) following a shadow strike
Spirit Crow: Increases hex chance (50% -> 75%); increases the effectiveness of ""Crows Insight"" mental buff Psychic Sensitivity and Research speed (20% -> 30%)",TM_GuardianSpirit_pwr_desc,TM_English.xml,keyed,"Increases the potency of Guardian Spirit abilities:<ALIMT >(PH_3)</ALIMT>Spirit Bear: Increased taunt targets (4 -> 9), taunt chance (60% -> 78%), and taunt range (15 -> 21); increase damage mitigation (4 -> 7)<ALIMT >(PH_2)</ALIMT>Spirit Mongoose: Increases shadow strike damage (11 -> 16) and crit chance (40% -> 65%); increases duration of invisibility (1.5s -> 2.5s) and haste (2s -> 3s) following a shadow strike<ALIMT >(PH_1)</ALIMT>Spirit Crow: Increases hex chance (50% -> 75%); increases the effectiveness of ""Crows Insight"" mental buff Psychic Sensitivity and Research speed (20% -> 30%)"
TM_GuardianSpirit_eff_desc,"Reduces casting cost, max MP upkeep cost, and mana regeneration cost of the Spirit Guardian by 6% per skill point.",TM_GuardianSpirit_eff_desc,TM_English.xml,keyed,"Reduces casting cost, max MP upkeep cost, and mana regeneration cost of the Spirit Guardian by 6% per skill point."
TM_GuardianSpirit_ver_desc,"Increases the effectiveness of the Spirit Guardian's spirit bond to increase movement, manipulation, healing rate, ignore pain, and dodge rate by 10% per skill point.",TM_GuardianSpirit_ver_desc,TM_English.xml,keyed,"Increases the effectiveness of the Spirit Guardian's spirit bond to increase movement, manipulation, healing rate, ignore <ALIMT >pain</ALIMT>, and dodge rate by 10% per skill point."
TM_Totems_pwr,Totem Master,TM_Totems_pwr,TM_English.xml,keyed,Totem Master
TM_Totems_eff,Totem Bearer,TM_Totems_eff,TM_English.xml,keyed,Totem Bearer
TM_Totems_ver,Durability,TM_Totems_ver,TM_English.xml,keyed,Durability
TM_ChainLightning_pwr,Storm Father,TM_ChainLightning_pwr,TM_English.xml,keyed,Storm Father
TM_ChainLightning_eff,Electric Atmosphere,TM_ChainLightning_eff,TM_English.xml,keyed,Electric Atmosphere
TM_ChainLightning_ver,Laced Lightning,TM_ChainLightning_ver,TM_English.xml,keyed,Laced Lightning
TM_Enrage_pwr,Unstoppable Rage,TM_Enrage_pwr,TM_English.xml,keyed,Unstoppable Rage
TM_Enrage_eff,Provocateur,TM_Enrage_eff,TM_English.xml,keyed,Provocateur
TM_Enrage_ver,Cold Rage,TM_Enrage_ver,TM_English.xml,keyed,Cold Rage
TM_Hex_pwr,Hexer,TM_Hex_pwr,TM_English.xml,keyed,Hexer
TM_Hex_eff,Incantations,TM_Hex_eff,TM_English.xml,keyed,Incantations
TM_Hex_ver,Manifest Iao,TM_Hex_ver,TM_English.xml,keyed,Manifest Iao
TM_SpiritWolves_pwr,Northern Haunt,TM_SpiritWolves_pwr,TM_English.xml,keyed,Northern Haunt
TM_SpiritWolves_eff,Spirit Howl,TM_SpiritWolves_eff,TM_English.xml,keyed,Spirit Howl
TM_SpiritWolves_ver,Pack Leader,TM_SpiritWolves_ver,TM_English.xml,keyed,Pack Leader
TM_GuardianSpirit_pwr,Manifest Guardian,TM_GuardianSpirit_pwr,TM_English.xml,keyed,Manifest Guardian
TM_GuardianSpirit_eff,Spirit Link,TM_GuardianSpirit_eff,TM_English.xml,keyed,Spirit Link
TM_GuardianSpirit_ver,Spirit Bond,TM_GuardianSpirit_ver,TM_English.xml,keyed,Spirit Bond
TM_Golemancy_pwr_desc,"Increases movement speed and damage reduction of the golem.
Movement: +[10, 15, 19, 23, 26]%
DR: [5, 9, 13, 17, 20]%",TM_Golemancy_pwr_desc,TM_English.xml,keyed,Increases movement speed and damage reduction of the golem.<ALIMT >(PH_4)</ALIMT>Movement: +<ALIMT >(PH_3)</ALIMT>%<ALIMT >(PH_2)</ALIMT>DR: <ALIMT >(PH_1)</ALIMT>%
TM_Golemancy_eff_desc,"Increases the overall awareness of the golem.
Consciousness: +[10, 15, 19, 23, 26]%",TM_Golemancy_eff_desc,TM_English.xml,keyed,Increases the overall awareness of the golem.<ALIMT >(PH_2)</ALIMT>Consciousness: +<ALIMT >(PH_1)</ALIMT>%
TM_Golemancy_ver_desc,"Increases the productivity output of the golemancer.
Work Speed: +[10, 15, 19, 23, 26]%
Research Speed: +[10, 15, 19, 23, 26]%
Injury Recovery: +[50, 60, 70, 80, 90]%",TM_Golemancy_ver_desc,TM_English.xml,keyed,Increases the productivity output of the golemancer.<ALIMT >(PH_6)</ALIMT>Work Speed: +<ALIMT >(PH_5)</ALIMT>%<ALIMT >(PH_4)</ALIMT>Research Speed: +<ALIMT >(PH_3)</ALIMT>%<ALIMT >(PH_2)</ALIMT>Injury Recovery: +<ALIMT >(PH_1)</ALIMT>%
TM_RuneCarving_pwr_desc,"Increases part efficiency bonus, but also increases difficulty. Requires 2 ability points to train.
Level 0: 20% efficiency
Level 1: 22% efficiency, -5% success chance
Level 2: 24% efficiency, -10% success chance
Level 3: 25% efficiency, -15% success chance",TM_RuneCarving_pwr_desc,TM_English.xml,keyed,"Increases part efficiency bonus, but also increases difficulty. Requires 2 ability points to train.<ALIMT >(PH_4)</ALIMT>Level 0: 20% efficiency<ALIMT >(PH_3)</ALIMT>Level 1: 22% efficiency, -5% success chance<ALIMT >(PH_2)</ALIMT>Level 2: 24% efficiency, -10% success chance<ALIMT >(PH_1)</ALIMT>Level 3: 25% efficiency, -15% success chance"
TM_RuneCarving_eff_desc,10% mana per skill point is returned after performing a rune engraving.,TM_RuneCarving_eff_desc,TM_English.xml,keyed,10% mana per skill point is returned after performing a rune engraving.
TM_RuneCarving_ver_desc,Increases the chance of rune carving success by 10% per skill level.,TM_RuneCarving_ver_desc,TM_English.xml,keyed,Increases the chance of rune carving success by 10% per skill level.
TM_Branding_pwr_desc,Increases the power of each brand.,TM_Branding_pwr_desc,TM_English.xml,keyed,Increases the power of each brand.
TM_Branding_eff_desc,Reduces the mana regeneration penalty by 10% per skill level.,TM_Branding_eff_desc,TM_English.xml,keyed,Reduces the mana regeneration penalty by 10% per skill level.
TM_SigilSurge_pwr_desc,Raises the cap Sigil Surge can reach when active.,TM_SigilSurge_pwr_desc,TM_English.xml,keyed,Raises the cap Sigil Surge can reach when active.
TM_SigilSurge_eff_desc,Reduces mana upkeep cost of Sigil Surge by 10% per skill point.,TM_SigilSurge_eff_desc,TM_English.xml,keyed,Reduces mana upkeep cost of Sigil Surge by 10% per skill point.
TM_SigilSurge_ver_desc,Reduces the amount of pain suffered by the caster when sigil surging.,TM_SigilSurge_ver_desc,TM_English.xml,keyed,Reduces the amount of <ALIMT >pain</ALIMT> suffered by the caster when sigil surging.
TM_SigilDrain_pwr_desc,Increases the amount of brand energy absorbed by the caster for each applied brand when sigil draining.,TM_SigilDrain_pwr_desc,TM_English.xml,keyed,Increases the amount of brand energy absorbed by the caster for each applied brand when sigil draining.
TM_SigilDrain_eff_desc,Reduces mana upkeep cost of Sigil Drain by 20% per skill point.,TM_SigilDrain_eff_desc,TM_English.xml,keyed,Reduces mana upkeep cost of Sigil Drain by 20% per skill point.
TM_SigilDrain_ver_desc,Reduces the amount of pain suffered by each branded pawn when sigil draining is active,TM_SigilDrain_ver_desc,TM_English.xml,keyed,Reduces the amount of <ALIMT >pain</ALIMT> suffered by each <ALIMT >branded</ALIMT> <ALIMT >(PH_1)</ALIMT> when sigil draining is active
TM_LivingWall_pwr_desc,Increases the damage and range of living wall's primary attack mechanism,TM_LivingWall_pwr_desc,TM_English.xml,keyed,Increases the damage and range of living wall's primary attack mechanism
TM_LivingWall_eff_desc,Reduces the maximum mana upkeep cost by 15% per skill level.,TM_LivingWall_eff_desc,TM_English.xml,keyed,Reduces the maximum mana upkeep cost by 15% per skill level.
TM_LivingWall_ver_desc,Each skill point increases movement speed and frequency of attacks.,TM_LivingWall_ver_desc,TM_English.xml,keyed,Each skill point increases movement speed and frequency of attacks.
TM_Golemancy_pwr,Frame Upgrade,TM_Golemancy_pwr,TM_English.xml,keyed,Frame Upgrade
TM_Golemancy_eff,Controller,TM_Golemancy_eff,TM_English.xml,keyed,Controller
TM_Golemancy_ver,Mind Upgrade,TM_Golemancy_ver,TM_English.xml,keyed,Mind Upgrade
TM_RuneCarving_pwr,Deep Mark,TM_RuneCarving_pwr,TM_English.xml,keyed,Deep Mark
TM_RuneCarving_eff,Rune Master,TM_RuneCarving_eff,TM_English.xml,keyed,Rune Master
TM_RuneCarving_ver,Steady Hands,TM_RuneCarving_ver,TM_English.xml,keyed,Steady Hands
TM_Branding_pwr,Intensity,TM_Branding_pwr,TM_English.xml,keyed,Intensity
TM_Branding_eff,Brand Master,TM_Branding_eff,TM_English.xml,keyed,Brand Master
TM_SigilSurge_pwr,Surge Power,TM_SigilSurge_pwr,TM_English.xml,keyed,Surge Power
TM_SigilSurge_eff,Surge Master,TM_SigilSurge_eff,TM_English.xml,keyed,Surge Master
TM_SigilSurge_ver,Feedback Reduction,TM_SigilSurge_ver,TM_English.xml,keyed,Feedback Reduction
TM_SigilDrain_pwr,Drain Power,TM_SigilDrain_pwr,TM_English.xml,keyed,Drain Power
TM_SigilDrain_eff,Drain Master,TM_SigilDrain_eff,TM_English.xml,keyed,Drain Master
TM_SigilDrain_ver,Feedback Filter,TM_SigilDrain_ver,TM_English.xml,keyed,Feedback Filter
TM_LivingWall_pwr,Unstoppable,TM_LivingWall_pwr,TM_English.xml,keyed,Unstoppable
TM_LivingWall_eff,Unrelenting,TM_LivingWall_eff,TM_English.xml,keyed,Unrelenting
TM_LivingWall_ver,Unbreakable,TM_LivingWall_ver,TM_English.xml,keyed,Unbreakable
TM_Empathy_pwr_desc,"Increases the willpower of the empath, decreasing the susceptibility of succumbing to their emotions and increasing the chance to transfer positive emotions.
Mental Break Resistance: [0,5,9,12,13,15]%
Positive Vibe Chance: [5,10,15,20,25]%",TM_Empathy_pwr_desc,TM_English.xml,keyed,"Increases the willpower of the empath, decreasing the susceptibility of succumbing to their emotions and increasing the chance to transfer positive emotions.<ALIMT >(PH_4)</ALIMT>Mental Break Resistance: <ALIMT >(PH_3)</ALIMT>%<ALIMT >(PH_2)</ALIMT>Positive Vibe Chance: <ALIMT >(PH_1)</ALIMT>%"
TM_Empathy_eff_desc,Increases range of empathy by 3c and frequency of emotional vibes by 2s per skill level. Default frequency is once every 21s.,TM_Empathy_eff_desc,TM_English.xml,keyed,Increases range of empathy by 3c and frequency of emotional vibes by 2s per skill level. Default frequency is once every 21s.
TM_Empathy_ver_desc,Increases spell penetration for all abilities by 10% per skill level.,TM_Empathy_ver_desc,TM_English.xml,keyed,Increases spell <ALIMT >penetration</ALIMT> for all abilities by 10% per skill level.
TM_MindKiller_pwr_desc,"Increases maximum targets by 2 and overall strength of effects by 20% per skill level. At ranks 1+, friendly pawns will not be affected. Base target maximum is 8.",TM_MindKiller_pwr_desc,TM_English.xml,keyed,"Increases maximum targets by 2 and overall strength of effects by 20% per skill level. At ranks 1+, friendly pawns will not be affected. Base target maximum is 8."
TM_MindKiller_eff_desc,Reduces the amount of mood consumed for activation by 5% per skill level.,TM_MindKiller_eff_desc,TM_English.xml,keyed,Reduces the amount of mood consumed for activation by 5% per skill level.
TM_MindKiller_ver_desc,"Increases effect radius and success chance:
Radius: [15,17,19,21]c
Chance: [50,60,70,80]%",TM_MindKiller_ver_desc,TM_English.xml,keyed,Increases effect radius and success chance:<ALIMT >(PH_4)</ALIMT>Radius: <ALIMT >(PH_3)</ALIMT>c<ALIMT >(PH_2)</ALIMT>Chance: <ALIMT >(PH_1)</ALIMT>%
TM_SuppressiveAura_pwr_desc,Increases duration of emotion suppression by 20% and chance to allow positive emotions by 10% per skill level.,TM_SuppressiveAura_pwr_desc,TM_English.xml,keyed,Increases duration of emotion suppression by 20% and chance to allow positive emotions by 10% per skill level.
TM_SuppressiveAura_eff_desc,"Increases the radius of suppressive aura by 15% per skill level; at level 3, the effects apply to all members of a caravan.",TM_SuppressiveAura_eff_desc,TM_English.xml,keyed,"Increases the radius of suppressive aura by 15% per skill level; at level 3, the effects apply to all members of a caravan."
TM_SuppressiveAura_ver_desc,Imitates feelings of joy and comfort to transfer to affected pawns; each skill level increases the amount of joy and comfort transferred.,TM_SuppressiveAura_ver_desc,TM_English.xml,keyed,Imitates feelings of joy and comfort to transfer to affected pawns; each skill level increases the amount of joy and comfort transferred.
TM_HarvestPassion_pwr_desc,"Increases the chance of harvesting a passion by 5% once the target's joy is exhausted. Base chance is 25% every .75s. Also increases the chance to harvest additional passions (if able) by 30% per skill level, base chance 10%. The attempt will end once the casters joy is depleted.",TM_HarvestPassion_pwr_desc,TM_English.xml,keyed,"Increases the chance of harvesting a <ALIMT >passion</ALIMT> by 5% once the target's joy is exhausted. Base chance is 25% every .75s. Also increases the chance to harvest additional passions (if able) by 30% per skill level, base chance 10%. The attempt will end once the casters joy is depleted."
TM_HarvestPassion_eff_desc,Decreases the amount of the caster's joy is drained per iteration by 20% per skill level and increases the amount of the target's joy is drained per iteration by 15% per skill level.,TM_HarvestPassion_eff_desc,TM_English.xml,keyed,Decreases the amount of the caster's joy is drained per iteration by 20% per skill level and increases the amount of the target's joy is drained per iteration by 15% per skill level.
TM_HarvestPassion_ver_desc,Increases chance to have a burst of inspiration by 1%. Base chance is 2% every in-game hour.,TM_HarvestPassion_ver_desc,TM_English.xml,keyed,Increases chance to have a burst of inspiration by 1%. Base chance is 2% every in-game hour.
TM_Symbiosis_pwr_desc,"Increases consciousness of the host pawn for each skill level.
Level 0: +70%
Level 1: +100%
Level 2: +125%
Level 3: +150%
",TM_Symbiosis_pwr_desc,TM_English.xml,keyed,Increases consciousness of the host <ALIMT >(PH_6)</ALIMT> for each skill level.<ALIMT >(PH_5)</ALIMT>Level 0: +70%<ALIMT >(PH_4)</ALIMT>Level 1: +100%<ALIMT >(PH_3)</ALIMT>Level 2: +125%<ALIMT >(PH_2)</ALIMT>Level 3: +150%<ALIMT >(PH_1)</ALIMT>
TM_Symbiosis_eff_desc,"Decreases mood cost to begin symbiosis by 35% and increases mood, joy, rest, and food needs by .1% per skill level every 3 seconds.",TM_Symbiosis_eff_desc,TM_English.xml,keyed,"Decreases mood cost to begin symbiosis by 35% and increases mood, joy, rest, and food needs by .1% per skill level every 3 seconds."
TM_Symbiosis_ver_desc,"Increases the protective shell surrounding the host and decreases the percent of absorbed damage that is conferred to the symbiote's body.
Level 0: 25% absorbed, 100% transferred
Level 1: 30% absorbed, 80% transferred
Level 2: 35% absorbed, 60% transferred
Level 3: 40% absorbed, 50% transferred",TM_Symbiosis_ver_desc,TM_English.xml,keyed,"Increases the protective <ALIMT >shell</ALIMT> surrounding the host and decreases the percent of absorbed damage that is conferred to the symbiote's body.<ALIMT >(PH_4)</ALIMT>Level 0: 25% absorbed, 100% transferred<ALIMT >(PH_3)</ALIMT>Level 1: 30% absorbed, 80% transferred<ALIMT >(PH_2)</ALIMT>Level 2: 35% absorbed, 60% transferred<ALIMT >(PH_1)</ALIMT>Level 3: 40% absorbed, 50% transferred"
TM_Empathy_pwr,Positive Thinking,TM_Empathy_pwr,TM_English.xml,keyed,Positive Thinking
TM_Empathy_eff,Group Therapy,TM_Empathy_eff,TM_English.xml,keyed,Group Therapy
TM_Empathy_ver,Open Book,TM_Empathy_ver,TM_English.xml,keyed,Open Book
TM_MindKiller_pwr,Suffocation,TM_MindKiller_pwr,TM_English.xml,keyed,Suffocation
TM_MindKiller_eff,Steely Eyed,TM_MindKiller_eff,TM_English.xml,keyed,Steely Eyed
TM_MindKiller_ver,Storm Control,TM_MindKiller_ver,TM_English.xml,keyed,Storm Control
TM_SuppressiveAura_pwr,Lingering Suppression,TM_SuppressiveAura_pwr,TM_English.xml,keyed,Lingering Suppression
TM_SuppressiveAura_eff,Immense Aura,TM_SuppressiveAura_eff,TM_English.xml,keyed,Immense Aura
TM_SuppressiveAura_ver,Blissful Lie,TM_SuppressiveAura_ver,TM_English.xml,keyed,Blissful Lie
TM_HarvestPassion_pwr,Passion Hunter,TM_HarvestPassion_pwr,TM_English.xml,keyed,<ALIMT >passion</ALIMT> Hunter
TM_HarvestPassion_eff,Bully,TM_HarvestPassion_eff,TM_English.xml,keyed,Bully
TM_HarvestPassion_ver,Despair,TM_HarvestPassion_ver,TM_English.xml,keyed,Despair
TM_Symbiosis_pwr,Awareness,TM_Symbiosis_pwr,TM_English.xml,keyed,Awareness
TM_Symbiosis_eff,Commune,TM_Symbiosis_eff,TM_English.xml,keyed,Commune
TM_Symbiosis_ver,Shell,TM_Symbiosis_ver,TM_English.xml,keyed,<ALIMT >shell</ALIMT>
TM_SpiritPossession_pwr_desc,"Increases the psychic sensitivity and consciousness while in spirit form and increases the amount of energy gained through spirit tap by 10% per level:
Sensitivity: +[40%, 65%, 85%, 100%]
Consciousness: +[0%, 15%, 25%, 40%]",TM_SpiritPossession_pwr_desc,TM_English.xml,keyed,Increases the psychic sensitivity and consciousness while in spirit form and increases the amount of energy gained through spirit tap by 10% per level:<ALIMT >(PH_4)</ALIMT>Sensitivity: +<ALIMT >(PH_3)</ALIMT><ALIMT >(PH_2)</ALIMT>Consciousness: +<ALIMT >(PH_1)</ALIMT>
TM_SpiritPossession_eff_desc,Reduces the cost of spirit possession by 15% per skill level increases compatibility when possessing an occupied body.,TM_SpiritPossession_eff_desc,TM_English.xml,keyed,Reduces the cost of spirit <ALIMT >possession</ALIMT> by 15% per skill level increases compatibility when possessing an occupied body.
TM_SpiritPossession_ver_desc,Reduces the chance spirit possession is resisted by 20% and maximum spirit by 15 per skill level.,TM_SpiritPossession_ver_desc,TM_English.xml,keyed,Reduces the chance spirit <ALIMT >possession</ALIMT> is resisted by 20% and maximum spirit by 15 per skill level.
TM_SpiritDrain_pwr_desc,Increases the amount of spirit drain applied to enemies while reducing the amount applied to allies by 15% per skill level.,TM_SpiritDrain_pwr_desc,TM_English.xml,keyed,Increases the amount of spirit drain applied to enemies while reducing the amount applied to allies by 15% per skill level.
TM_SpiritDrain_eff_desc,Increases the amount of spirit energy gained from any source by 10% per skill level.,TM_SpiritDrain_eff_desc,TM_English.xml,keyed,Increases the amount of spirit energy gained from any source by 10% per skill level.
TM_SpiritDrain_ver_desc,Decreases the duration of spirit drain by 15% per skill level; the amount of spirit drain applied and spirit energy absorbed remains the same.,TM_SpiritDrain_ver_desc,TM_English.xml,keyed,Decreases the duration of spirit drain by 15% per skill level; the amount of spirit drain applied and spirit energy absorbed remains the same.
TM_DistortSpirit_pwr_desc,Increases the amount of damage a distorted pawn takes by 5% per skill level.,TM_DistortSpirit_pwr_desc,TM_English.xml,keyed,Increases the amount of damage a distorted <ALIMT >(PH_1)</ALIMT> takes by 5% per skill level.
TM_DistortSpirit_eff_desc,Reduces the spirit energy needed to cast spirit distortion by 10% and increases the maximum number of targets affected by 1 per skill level. Base maximum is 5 targets.,TM_DistortSpirit_eff_desc,TM_English.xml,keyed,Reduces the spirit energy needed to cast spirit distortion by 10% and increases the maximum number of targets affected by 1 per skill level. Base maximum is 5 targets.
TM_DistortSpirit_ver_desc,"Spirit Distortion also applies a small amount of spirit drain at skill level 1. At skill level 2 and 3, the amount of spirit drain increases and caster will absorb the spirit energy. This skill costs 2 points to train.",TM_DistortSpirit_ver_desc,TM_English.xml,keyed,"Spirit Distortion also applies a small amount of spirit drain at skill level 1. At skill level 2 and 3, the amount of spirit drain increases and caster will absorb the spirit energy. This skill costs 2 points to train."
TM_SummonSpiritAnimalMass_pwr_desc,Summoned spirit animals gain increased enhancements for each skill level.,TM_SummonSpiritAnimalMass_pwr_desc,TM_English.xml,keyed,Summoned spirit animals gain increased enhancements for each skill level.
TM_SummonSpiritAnimalMass_eff_desc,Reduces the spirit energy required by 10% per skill level.,TM_SummonSpiritAnimalMass_eff_desc,TM_English.xml,keyed,Reduces the spirit energy required by 10% per skill level.
TM_SummonSpiritAnimalMass_ver_desc,Increases the duration of spirit animals by 5s per skill level. Base duration 20s.,TM_SummonSpiritAnimalMass_ver_desc,TM_English.xml,keyed,Increases the duration of spirit animals by 5s per skill level. Base duration 20s.
TM_SpiritRally_pwr_desc,Increases the maximum number of spirit allies summoned by 2 per skill level and reduces the summoning penalties. Base maximum 7.,TM_SpiritRally_pwr_desc,TM_English.xml,keyed,Increases the maximum number of spirit allies summoned by 2 per skill level and reduces the summoning penalties. Base maximum 7.
TM_SpiritRally_eff_desc,Reduces spirit energy cost by 12% per skill level.,TM_SpiritRally_eff_desc,TM_English.xml,keyed,Reduces spirit energy cost by 12% per skill level.
TM_SpiritRally_ver_desc,"Increases the radius and duration of spirit rally:
Level 0: 8c, 15s
Level 1: 10c, 18s
Level 2: 12c, 21s
Level 3: 14c, 24s",TM_SpiritRally_ver_desc,TM_English.xml,keyed,"Increases the radius and duration of spirit rally:<ALIMT >(PH_4)</ALIMT>Level 0: 8c, 15s<ALIMT >(PH_3)</ALIMT>Level 1: 10c, 18s<ALIMT >(PH_2)</ALIMT>Level 2: 12c, 21s<ALIMT >(PH_1)</ALIMT>Level 3: 14c, 24s"
TM_SpiritStorm_pwr_desc,Increases the damage dealt by spirit storm by 12% per skill level.,TM_SpiritStorm_pwr_desc,TM_English.xml,keyed,Increases the damage dealt by spirit storm by 12% per skill level.
TM_SpiritStorm_eff_desc,Reduces the spirit energy cost to create a spirit storm by 10% per skill level.,TM_SpiritStorm_eff_desc,TM_English.xml,keyed,Reduces the spirit energy cost to create a spirit storm by 10% per skill level.
TM_SpiritStorm_ver_desc,Increases the radius of spirit storm by 1c per skill level. Base radius 4c.,TM_SpiritStorm_ver_desc,TM_English.xml,keyed,Increases the radius of spirit storm by 1c per skill level. Base radius 4c.
TM_SpiritPossession_pwr,Spirit Power,TM_SpiritPossession_pwr,TM_English.xml,keyed,Spirit Power
TM_SpiritPossession_eff,Spirit Control,TM_SpiritPossession_eff,TM_English.xml,keyed,Spirit Control
TM_SpiritPossession_ver,Spirit Manipulation,TM_SpiritPossession_ver,TM_English.xml,keyed,Spirit Manipulation
